clientid,income,age,loan,default
501,69395.1164768077,23.9513885802589,11047.684335060701,1
502,43963.7380116619,41.553842225112,4481.43686080601,0
503,66326.4724705368,40.9803287507966,5602.16002178427,0
504,35886.7268357426,34.6683487799019,843.74909202058,0
505,35578.2341142185,42.3945969995111,3640.8488855601204,0
506,48689.0004295856,36.563092165160896,3859.4718229816294,0
507,56510.8353551477,47.308286137413205,9255.43964893025,0
508,50275.8999634534,41.8198233190924,5541.821255211639,0
509,56665.4940880835,61.6451227366924,11159.7931652015,0
510,42912.090539466604,60.5821975269355,4550.12285317107,0
511,22169.7292220779,36.9707166915759,947.19963838056,0
512,35919.8073204607,27.3041244307533,1227.10948383375,0
513,61987.6852654852,27.6310877874494,2618.2430369954,0
514,30044.6835160255,49.7740637762472,1428.43962505335,0
515,61528.2724192366,55.9030230478384,10897.9054797653,0
516,31196.4917741716,47.178784891031704,987.261536638484,0
517,66003.95999150349,33.0735146761872,11207.4952297971,1
518,56960.67384444179,25.517999139614396,4856.48345389872,0
519,41315.1078904048,57.5200941171497,1378.90905711849,0
520,64913.343840744295,26.766311223153,9781.3267216691,1
521,32804.904486984,62.2943905089051,4961.25568000026,0
522,25789.2097975127,26.494169670157103,2410.2774142149,0
523,31908.354307524904,38.2525118570775,1857.4615780455701,0
524,56050.3025818616,23.973829543218002,6870.83901013046,1
525,66505.7756868191,25.618240618147002,6571.19702062939,0
526,57504.071742296204,55.717134432867205,8107.26764489386,0
527,44619.111488573304,59.8524872446433,2474.97715917028,0
528,21158.935285639,54.303912614472196,3562.30829594435,0
529,22765.1909156702,20.5874274233356,540.617724673382,0
530,25052.820255514198,45.573993484024,3367.7019234673803,0
531,61006.107302382596,54.181295569520394,5850.77069132097,0
532,62321.242473553895,45.890282799489796,10649.0720502131,0
533,49604.544211179,51.944008814171,7045.91920223369,0
534,48433.3734889515,28.5319973430596,789.63336134554,0
535,57590.283283498095,19.497102680616102,7676.310662575241,1
536,62691.7013712227,25.0643792431802,8244.74889955889,1
537,51121.6568690725,58.527180749457294,6471.62820239922,0
538,22516.5403494611,55.518926667049506,4267.45190233138,0
539,60857.2350512259,37.3942870064639,10486.7443460306,0
540,62908.357479609505,51.146827210206496,3213.8981455284397,0
541,49665.63383815809,50.3192126206122,2713.88507461967,0
542,65322.8010679595,41.45419508824121,2739.71998955614,0
543,20598.9265628159,35.7711543226615,3872.4024682347203,0
544,55476.6569798812,52.089202798902996,4733.50582969986,0
545,26218.4948474169,18.4162362311035,3343.81635769923,1
546,40794.8702271096,38.04052822338421,6519.437059856079,0
547,53719.6511100046,42.8901015482843,1670.73789259357,0
548,20715.535634663,27.5303214336745,369.527739366732,0
549,57163.8523996808,53.544819686096204,577.530782393529,0
550,33751.205313019505,25.301877188030602,6494.1843356626405,1
551,44832.564720418304,32.1782629601657,1256.25353818891,0
552,51035.6334550306,58.9949772898108,2889.8801946867497,0
553,53493.4860118665,21.874746390152698,5030.82879986161,0
554,58205.679995007806,56.8378381496295,10035.603020993001,0
555,47439.9407557212,22.3484194725752,7896.356942317059,1
556,47586.2277136184,42.2750075273216,3343.05627581805,0
557,26100.8512624539,62.319164680317,960.1372513581019,0
558,45326.403672806904,59.362512473482596,5142.11083711624,0
559,24391.7562346905,47.0350984968245,2198.1448889683497,0
560,53741.37101927769,49.7294325656258,6513.1501245071495,0
561,40053.7222670391,27.9384801317938,44.5272460985999,0
562,53033.864130265996,38.457559687551104,10427.4705030759,0
563,25176.502012182,53.543408808764106,3064.7184877162895,0
564,31210.8470173553,54.1049066702835,3853.08804154651,0
565,23532.276302576098,59.6337369862013,1077.8404003017,0
566,63776.770785916604,43.8106586406939,6697.971583270711,0
567,52278.76500459389,45.928971621673604,4269.13603478981,0
568,56015.8132156357,32.5093102375977,2275.76342522213,0
569,56110.9399353154,62.8294148314744,9351.00613114576,0
570,57856.8082349375,33.6821509548463,8824.16474742706,1
571,30187.0918646455,28.155084246303897,4462.82325767409,1
572,30786.8719263934,47.068105542101,3563.31978870471,0
573,22279.2997653596,58.907327611930704,3141.3385363147,0
574,42476.2655328959,46.43822313146671,8334.18200780114,0
575,58147.7998569608,34.058644853998,3951.18974682111,0
576,36266.2118673325,55.542362715583295,3206.9276653834304,0
577,39045.4971627332,27.4332205634564,1165.49215757251,0
578,64467.803684528895,63.4005892067216,521.5757013705901,0
579,36594.8066744022,60.9125613430515,3492.3340219336305,0
580,58797.762861940995,53.403433673549394,8892.963302602671,0
581,66653.2709309831,19.8870530799031,5180.71186017515,0
582,48271.4983797632,21.6623410205357,6077.680286835239,1
583,30991.4319240488,34.0100260181352,4589.26726538164,1
584,45446.5183359571,19.304691826459,8474.98246363903,1
585,37142.738890834196,50.3030429887585,161.237551122297,0
586,58320.80889260401,20.2576053403318,10033.491680429,1
587,24825.540678575602,54.8174662012607,3650.19635167761,0
588,20511.4294355735,27.1962682502344,931.790074364881,0
589,48326.3208926655,35.6521986378357,7168.70700152735,0
590,55441.35879492389,48.058599114418,10768.747838508101,0
591,60496.907918714,33.945671624504,1115.1545869179301,0
592,25296.1542271078,44.3560899454169,1320.46244258164,0
593,50414.3203189597,56.1940032062121,2468.17199888535,0
594,67984.0403771959,27.465280933305603,1642.96947053086,0
595,50382.399773225196,57.0969364880584,9183.84229457753,0
596,49413.2985407487,18.6478525786661,2554.0443515729003,0
597,61464.8206438869,36.4082663068548,5099.08745959981,0
598,53784.0495747514,24.3935543466359,2761.8513804366603,0
599,35993.2879265398,41.875001901295,901.9277106596429,0
600,63402.004684321604,47.2234288896434,7530.76763344307,0
601,40484.9713249132,39.281433168798706,1093.67920279022,0
602,26168.0122744292,41.9411697583273,3040.9813501286403,0
603,60044.2815152928,61.3126543858089,6823.434442500439,0
604,23984.5509454608,51.1412676903419,4622.27519842492,0
605,40359.7011859529,32.2450079689734,1783.69732612708,0
606,33583.8910820894,62.130755460355395,1251.8673663810198,0
607,68038.7920164503,62.9481293545105,10108.7958488382,0
608,45652.0592723973,53.674341003410504,5408.21212921339,0
609,34399.2097815499,31.7648890004493,6019.83442285853,1
610,57628.438917454296,23.986563928891,5021.63968348642,0
611,24294.6768924594,22.2630956131034,4360.05300945404,1
612,52218.882511369906,37.5427567730658,9792.09153131215,0
613,50061.7677392438,55.3610418764874,6145.131816878149,0
614,49352.274222765096,57.5421556280926,3362.77448557159,0
615,21087.3555438593,49.31063445238401,3353.6935708995097,0
616,23812.252683565,42.765559321735104,2716.6558194475,0
617,49395.1664934866,41.0849091280252,5927.57467616725,0
618,33338.9439899474,46.59851354220879,2929.85142379499,0
619,29668.320720084,38.6837404002436,2042.43646281071,0
620,45936.5972015075,41.994010291062295,8525.231909003141,0
621,55948.0677172542,40.3030153843574,8569.220572619399,0
622,53239.5007135347,63.5151151381433,4606.156805288821,0
623,43694.0344446339,49.5150355361402,5049.635508890789,0
624,24078.0724957585,38.491628350224296,3276.13994797231,0
625,50258.5530211218,22.5428407723084,1086.2461646268598,0
626,41816.6568316519,48.9172136238776,4534.57597308744,0
627,36892.7162187174,54.44842475513,6463.64775060681,0
628,23886.5676149726,34.4429727895185,4440.41961655389,1
629,48757.7650509775,23.076034987811,1833.5810508113398,0
630,34601.6826620325,33.8505223579705,2430.10161848915,0
631,52986.00454581901,50.4237628807314,4928.60703383372,0
632,50740.9510249272,21.721358859445896,784.5773121318381,0
633,53096.9913979061,36.350075381808,2663.05260942853,0
634,38500.000645872205,53.9306910806336,7571.68231798672,0
635,41004.2623570189,55.8490920122713,1016.1410075047,0
636,63585.364590399004,49.3399269720539,1594.9726819505,0
637,31823.6810551025,30.9835570501164,2290.43034182208,0
638,26242.6336226054,32.5968318535015,1801.2281947163299,0
639,63531.2459943816,19.329107891302602,6917.50843520967,0
640,64751.1465405114,53.63820349238811,2289.85125057492,0
641,31091.276304796298,50.8955430407077,4071.08303444266,0
642,66871.2673638947,62.6893636430614,3614.26818549068,0
643,25098.6528280191,51.647062854841394,2611.8480917835,0
644,33720.5892242491,47.2466262932867,1365.95220859435,0
645,28182.5232948177,25.529610356316,2285.95653758834,0
646,27334.5697135665,42.6711944923736,2963.7944322157,0
647,68694.8431818746,23.0814173929393,12731.894637403,1
648,46195.621665101506,26.6271984525956,2888.6337275749297,0
649,34488.2098538801,27.131530206184802,2156.314406342,0
650,57827.6631003246,23.9729682495818,10816.7590093935,1
651,20346.4690526016,35.7160736531951,656.03318788707,0
652,60480.9757950716,53.4286878337152,3216.0945411833695,0
653,51915.6797835603,44.1091034938581,2282.9110216495396,0
654,54625.506983138606,31.696455666329697,8619.74517744195,1
655,48305.4270897992,55.2125356951728,4833.47746990896,0
656,28577.964513097002,21.420160175766803,1639.22563884266,0
657,53400.8270059712,58.0816884133965,10418.192976328299,0
658,43414.4878922962,44.453362821601296,7170.946724121321,0
659,47526.234125252806,57.21959191840139,8957.33054393952,0
660,46082.072162535,55.158467172645,2921.2353791526803,0
661,32195.5925249495,62.2016585152596,4980.01358501464,0
662,49067.0912945643,60.544598072301596,7258.968491635759,0
663,21293.4771250002,42.404940330889104,1368.6919222573401,0
664,52100.91738728809,23.181443628389395,4767.2771918935405,0
665,48334.3877759762,53.367754463106394,2234.44313665993,0
666,58507.623551413395,48.977448035497204,694.1351678029421,0
667,27521.040341816803,35.0865972880274,2699.85134586163,0
668,63914.2253715545,26.3497418938205,139.31457194860002,0
669,28598.8326463848,52.5336985392496,524.201092096584,0
670,23298.466745764,48.6514598648064,1741.1839190889002,0
671,35697.5541380234,51.388218862470204,2907.95827229594,0
672,40376.1635813862,38.92128903651611,3901.93798361853,0
673,56534.966842737005,27.8079414837994,2161.08375159161,0
674,36088.938608299904,41.7177590057254,6222.41527252187,0
675,34158.6339683272,29.421142429579,2911.40806707675,0
676,29732.057619839903,38.8767124265432,3485.01802587388,0
677,41736.20153917,34.5964918844402,7602.61305507845,1
678,42236.4560933784,24.686733096838,4749.06867530672,0
679,28796.850836370097,44.6286484147422,706.2289942236,0
680,55097.38848079,33.929424236528604,9342.47942698609,1
681,40916.564145591095,48.3197407145053,5219.80402778761,0
682,20908.335100393702,28.818521979264897,3133.6244473393394,1
683,57999.772385228396,62.770110633689896,859.589294215437,0
684,57746.5815865435,63.6253054803237,727.194664952067,0
685,55116.234514862306,41.4688852438703,10284.606786439499,0
686,57765.521160326905,43.88730905111879,5445.22266010925,0
687,45200.992799364,43.905429022852296,7335.96256840597,0
688,42435.1894925348,51.4895268101245,2766.28091438528,0
689,46365.573517978206,41.8526130542159,5443.27630749977,0
690,57187.7008932643,59.4719182071276,9390.67226092499,0
691,66539.9275999516,57.705559293273794,12129.0822259617,0
692,25244.726699311297,53.37901060422879,1278.99950423557,0
693,54780.345612671204,61.388971141073895,8134.220407851591,0
694,59253.1214631163,36.9204115439206,7327.28357684415,0
695,48540.3415444307,21.2391576226801,1012.9349929059199,0
696,30415.105079300698,22.983635846059798,4362.0831523754205,1
697,48768.6992436647,25.925025629345303,500.59910564675596,0
698,52299.2180823348,18.3097456344403,7880.68580712225,1
699,42242.489119526,34.2207668605261,2070.3793805860896,0
700,28218.9652719535,42.624393875245,1305.08243308288,0
701,40208.1318595447,61.3719132794067,459.034688796151,0
702,61419.6728379466,30.651823387481297,9921.672387157041,1
703,51282.5052416883,26.5513867693953,8445.38534278682,1
704,36017.9027472623,43.5236232024617,1526.3924759160502,0
705,57575.0097911805,33.8001351165585,9857.229949587008,1
706,53330.767136067196,42.3772462992929,2343.49755586202,0
707,39834.519841242596,63.312275260221206,699.9557764042171,0
708,62469.428374897696,24.264855359215304,7286.550390859979,0
709,40334.6167341806,45.886541584041005,6808.86995498301,0
710,47542.8027031012,40.873337548226104,9448.20972109913,0
711,55883.622861001604,27.3703380203806,974.563067419013,0
712,29163.015882950298,43.956171318423,1469.12970417187,0
713,47786.141063552306,29.7081892956048,7181.4785525792595,1
714,29736.3105043769,35.2983984411694,657.0484089194509,0
715,50831.427534576505,24.3516025198624,9572.58688405588,1
716,62030.0459954888,46.5357845406979,7572.567589234591,0
717,54049.0127447993,54.6203531795181,4569.64791088147,0
718,34336.0175890848,35.8306517112069,3441.64452422469,0
719,31895.7153055817,48.185907284729204,3423.34617207901,0
720,51894.5400998928,59.003768304828604,6579.534006664229,0
721,37616.7108584195,53.4446602477692,5732.2401076494,0
722,22076.948003377798,56.9954393552616,3948.14334405049,0
723,56252.953705843494,57.278290571644895,7327.070282101679,0
724,26316.758494358503,37.217654004692996,923.028441324114,0
725,23120.8796077408,40.296722322236704,1417.8465220016599,0
726,39033.032713923596,59.6770221912302,5757.89047926275,0
727,32420.818151440497,32.3617921588011,1494.21297427116,0
728,68827.24432973191,25.302530789282198,1049.1754772678098,0
729,58092.2048934735,41.8136523533612,5277.740419709729,0
730,43538.856115192204,46.3294121143408,8523.90111590581,0
731,64040.484179277,59.1448074136861,5408.72776719187,0
732,34395.2292157337,25.5482243257575,2089.73250000687,0
733,57405.5149266496,45.6444349931553,6914.75153975136,0
734,22581.133972853397,40.5488618090749,34.2851058172658,0
735,27952.945982106,42.0974981090985,3965.25197444964,0
736,54022.9128370993,26.561012302525302,10641.4514434212,1
737,63546.1647575721,44.41273214202371,6170.23911645177,0
738,60713.4303008206,56.0316035267897,396.233677598603,0
739,44519.32947151361,32.3916598488577,1446.46810321108,0
740,40997.798989992596,55.5812039119191,7908.3318430222,0
741,63661.383329890705,25.5955243813805,6095.308748994189,0
742,34429.1467382573,39.7149895974435,2240.2774038697,0
743,29181.8614280783,48.2406478086486,2529.6129690448497,0
744,52510.4382354766,40.2791402386501,1858.30823957284,0
745,37536.3472430035,25.856677569914602,2634.3585848472,0
746,35683.7449525483,44.4978791652247,4337.82555851561,0
747,45622.2907104529,41.6325453221798,528.181250121176,0
748,67385.40317630401,29.0336793586612,6747.232379118979,0
749,69411.7925292812,47.0737268491648,12176.782438093798,0
750,48322.5140650757,29.2626339835115,7732.69639567081,1
751,40836.588810197994,22.168262908235196,6994.48780081424,1
752,38035.9513266012,60.6552104717121,4298.705027677411,0
753,42696.9713694416,44.5296706766821,222.19643863902402,0
754,24181.69478653,22.300125380978,1529.0188684850198,0
755,33194.4026448764,51.1797121162526,6615.38785751688,0
756,32541.461526416202,34.405086162034394,780.832856751006,0
757,38381.4130607061,54.0833714376204,322.724155555729,0
758,25921.9125309028,58.4260793160647,5104.74678854711,0
759,58810.97172852611,22.1093805856071,9099.72433792209,1
760,63025.7440777496,56.5669315373525,2956.97774567302,0
761,29954.0045135655,61.836844710167505,5774.07427035938,0
762,40641.523017547996,37.664198640268296,5042.326368067929,0
763,43940.91070164,38.3059819466434,2855.3791874510603,0
764,65166.97287326679,25.656281858217,8859.08746877633,1
765,58820.3820562921,30.752315645571798,530.657824121697,0
766,50719.7630754672,43.20724464952949,4770.937668011939,0
767,46766.595919616506,47.7751709497534,2383.40775653766,0
768,67520.759596955,45.4156241421588,13041.7794518553,0
769,28386.2535539083,31.125332410913,1718.9437817568698,0
770,68276.0307611898,34.5148812653497,4842.077960288339,0
771,30731.7262794822,40.388842944987104,1129.5624120295,0
772,30012.251092121,54.940118664875605,3972.1514052114294,0
773,38075.3187742084,53.1073599536903,6928.943621162839,0
774,55932.3965734802,44.3926223418675,4876.366908841,0
775,27966.2444535643,53.700273237656795,4445.20317812007,0
776,53825.5367358215,49.7139043789357,5272.80479170349,0
777,65451.496518217005,60.27638934040439,8129.0489314653405,0
778,39473.995862063,42.3012538384646,6034.153227563571,0
779,42344.8087112047,47.4181083911099,6800.2468059227795,0
780,36112.8744133748,60.5793527024798,3737.2121871986296,0
781,32720.504798926402,33.804503521882,4367.26495019919,1
782,27973.826560191803,49.674219635780894,403.40213537013295,0
783,21306.0331228189,35.0941635370255,3791.02352838761,0
784,36029.301576782,52.640624420251704,2928.1004386496197,0
785,48457.963548135,22.344923628028496,8108.172683405841,1
786,46038.510655052996,39.0386727838777,6868.98780501089,0
787,34247.1590195782,34.7009895360097,6458.7905851387795,1
788,64247.6149997674,31.6031620721333,4513.20369417302,0
789,62109.7670914605,41.2409060192294,2816.4301578897102,0
790,21481.8037860096,19.9594523082487,1137.65789054619,0
791,20762.4744670466,25.3291227403097,2385.2248369160297,0
792,33756.5272278152,40.5675955507904,1169.8359246657699,0
793,54325.80727385361,29.636369307525502,6978.52505744359,1
794,33197.807804681404,59.486848228611095,3993.1468660048604,0
795,56846.4742321521,30.280927554238602,5268.22747487761,0
796,26542.9310896434,45.829426520969704,4233.08958563064,0
797,53200.5481468514,59.6917192977853,3090.47311929628,0
798,38073.4068970196,32.2145080873743,2284.00567663756,0
799,43937.219043728,56.4096822156571,3213.5419628300897,0
800,49284.819413442194,51.9397291215137,493.589997017378,0
801,22869.3234547973,25.9064452042803,527.551568398424,0
802,60113.3425417356,40.774305584374794,8253.38456880542,0
803,23613.255685195298,32.4735058033839,2469.23458468339,0
804,68755.0944206305,53.2281321543269,10990.5337530187,0
805,26449.3282930925,46.479153247084504,2952.12315164984,0
806,42855.4161149077,47.1273699835874,4923.81484576435,0
807,25686.778936069502,35.8507148684002,3728.39703071966,0
808,67125.64924266191,36.0585051872768,7482.06736878698,0
809,27427.7894455008,59.70451917639,719.946664588216,0
810,37145.5730567686,53.19827894447371,1510.73550672394,0
811,41702.600771095604,41.9440537178889,6105.7279291327,0
812,20710.7759593055,49.5572698125616,3960.71087317317,0
813,39124.164362438,44.557108595036,401.32673340017,0
814,32834.6467390656,60.5802186657675,4184.57820320039,0
815,26267.2214000486,58.79376695957029,1136.11727060881,0
816,41254.2281951755,28.948204752989103,6993.0494414817795,1
817,38268.6966028996,30.676849837880603,2522.05718465992,0
818,37087.268759496495,57.5763008045033,6391.153194203221,0
819,38458.1330395304,55.8568540653214,3644.30607009879,0
820,40185.7756706886,31.000768078491102,1002.3405737625301,0
821,65481.9455510005,45.038576235994704,10614.2484928222,0
822,57426.680477801696,20.118845096323604,2461.97440578532,0
823,47903.31424912441,46.16901477286589,4283.2269736806,0
824,34222.1877467819,52.246678448747794,3582.1513639634495,0
825,28481.265604496002,47.4213283620775,5302.17994342883,0
826,43069.6521466598,41.2400346901268,4091.56129167425,0
827,33093.9618567936,33.403173910453894,3852.9924436463502,0
828,61363.856056705095,62.136373864952496,9636.80473053473,0
829,68100.73561966419,47.7529402710497,8124.598979910799,0
830,50551.4803389087,56.7655671010725,5262.6160879974705,0
831,54421.054006088496,22.9615335506387,6229.8360190473595,0
832,32152.4597401731,57.48695513280111,3550.58488878171,0
833,40230.9757121839,58.7940956773236,745.19474910364,0
834,53483.3740023896,29.1899978881702,1459.66859888829,0
835,65137.937762774505,42.1331095667556,10352.181768904,0
836,29496.5941272676,54.66582085750999,2216.9753341908604,0
837,45181.9337136112,48.09680230356749,2243.15399221322,0
838,24994.7781953961,34.7233597366139,51.640260239487,0
839,54820.9740128368,20.560396471526502,10070.9490549973,1
840,62955.6082934141,29.5495097753592,207.543817763712,0
841,52956.246077083095,25.1471019247547,959.097214811603,0
842,40366.2032377906,32.072008041665,7410.792024329541,1
843,60005.0101336092,40.1948889852501,10677.6680182666,0
844,37598.3850844204,54.663929305970704,3641.8084108437,0
845,61323.000902775704,60.1660164748318,8699.94668231535,0
846,21243.9323007129,57.868060216307605,3438.97927728268,0
847,62111.4344149828,25.976458594203,499.208578202042,0
848,56524.878814816504,54.91097151488071,5296.94027257637,0
849,51718.13696390019,34.3504997366108,1036.6168035984401,0
850,43205.6317501701,23.125877250917302,4835.27465661614,0
851,26934.197444934398,35.979010198731,4113.299166910279,0
852,68966.82256367059,54.3924881364219,6690.63533769203,0
853,31527.3472038098,59.0226465594023,2062.7191576926803,0
854,46839.061093050994,28.733358708676,1498.20031600578,0
855,32151.296855881803,42.9149115667678,4601.94008647427,0
856,40831.801916938304,47.149545804597395,6429.59368808933,0
857,30868.8048203476,58.1365677523427,4618.39218432669,0
858,62988.8264276087,32.4746129391715,6924.90156914655,0
859,65496.7674799263,61.9599347501062,11805.55576878,0
860,63032.6262721792,24.7884375578724,390.33586086627196,0
861,27287.0745440014,18.695798727683698,4509.88142162832,1
862,44299.3717431091,24.3714581453241,5154.909842680399,0
863,44091.3492278196,30.485230318270602,1664.10492654064,0
864,26617.0303151011,28.616509240120603,2727.24168062816,0
865,21856.2335288152,47.7227678541094,1500.6537452812197,0
866,28072.604355402298,54.142548226751394,1.37762959325451,0
867,35950.4884504713,35.4718469656073,2664.92567484772,0
868,28982.1123634465,35.2682511825114,1440.49916760651,0
869,51790.726445615306,41.1508777858689,1281.0357291798,0
870,65000.8196174167,21.699699527584,1114.91482428033,0
871,29761.046012863502,21.8542913463898,3748.25812413245,1
872,23081.4507394098,53.8968184147961,257.661201491859,0
873,60016.7409912683,22.7386025083251,1522.64676811391,0
874,54619.1553631797,53.5978628238663,901.277776817105,0
875,66274.2081028409,36.3746234392747,10257.918392293499,0
876,49380.658629816,45.471049905289,5425.280945064939,0
877,46283.0674648285,48.2885851110332,2166.1230995161,0
878,25554.698524065298,42.7969214715995,4229.914353055779,0
879,36680.1819228567,22.146262606140198,4849.33378471958,1
880,30383.6763300933,46.8319495972246,2153.60772508337,0
881,67730.44369649139,26.3031469769776,8881.58363601412,1
882,36446.7241382226,40.6168506052345,2927.67544441237,0
883,33648.7389914691,60.970944559201605,1498.1612553260998,0
884,53852.799539454296,42.782855549827204,2089.9094635253896,0
885,61298.218665178894,48.285030242521294,9399.50460218589,0
886,69465.7469564117,20.5852316911332,7983.705373244459,0
887,39102.041714359104,29.3008653833531,4200.697505155999,0
888,29366.582334041603,22.484048533253397,4049.2538652253706,1
889,67949.73806710911,34.4796788198873,1790.3486165291397,0
890,29468.859178014103,22.7896366892383,3703.95304740702,1
891,56839.40189657731,36.5523909307085,9004.80171434867,0
892,38277.9368711635,44.9091980499215,7405.8032096322595,0
893,49664.270719513304,39.944160686340204,5571.456364476229,0
894,49972.0108276233,32.3969839904457,763.9541158786079,0
895,27356.800953857597,63.487873623613304,2983.58332216516,0
896,36840.603656601204,36.6745834872127,6557.94033087167,0
897,51438.814068678796,46.01234315987679,6898.78371916522,0
898,40614.7220451385,20.9326715869829,2649.69535606017,0
899,56738.63732256,63.3739421730861,3210.80704797276,0
900,68004.6862154268,41.5310972742736,2698.04778142586,0
901,44458.6372864433,52.08290527062489,1456.23494449525,0
902,66801.197505556,19.1351382303983,288.64676925315604,0
903,48991.85367859901,18.621307099238,7453.26426764463,1
904,69430.936621502,58.9409142830409,2648.22045208716,0
905,27989.111100323502,27.8009201702662,1770.81827895977,0
906,67675.80477055161,37.7403956875205,4396.0768773955,0
907,47985.7224668376,33.5597739792429,8801.61012677399,1
908,43388.209473341696,35.7043567909859,7007.1542526718,0
909,63182.45566682889,25.5863821250387,3493.22456741209,0
910,20568.891305010802,25.853856789879497,2257.0647822256196,0
911,25833.7172260508,19.2075996422209,3716.2546852118,1
912,23087.3014009558,37.6196372602135,423.418399504824,0
913,36124.717833008595,25.0547269559465,6485.05748033896,1
914,57330.619408749,44.445651299320204,1058.0392021630498,0
915,47240.2531234547,55.0097213611007,4286.345614412679,0
916,55730.6292280555,55.1564379627816,9286.357544938199,0
917,61660.401318222306,48.898758229799604,1684.52656398846,0
918,49746.8874370679,29.36146192858,7354.129522959979,1
919,23973.6875914969,55.2882977472618,95.46072237503591,0
920,28085.479598957998,45.0321259801276,4431.280471397489,0
921,33585.4747379199,60.3773854388855,3933.88301194765,0
922,44179.3851018883,51.3064918876626,5888.3757812673,0
923,56025.419726502194,29.3964444613084,4341.62669876515,0
924,49369.7041459382,51.373417267110206,109.379622752269,0
925,26889.3647403456,62.6251084581017,675.712031078049,0
926,30873.217636253703,38.952739545609795,4076.8767501185,0
927,30608.943237457403,46.47670398280021,2632.5518109756,0
928,54878.0896514654,42.88355929171671,1504.4734617798401,0
929,32423.8068470731,63.189986590296,2961.95236821591,0
930,46608.3690221421,20.4049915121868,1521.8684050770999,0
931,65689.1897018068,28.1087074321695,255.07265595806598,0
932,49054.86027011651,54.0686636208557,1102.24036140034,0
933,20310.5775569566,54.2647477448918,1279.11309760756,0
934,66423.3993319795,18.874357114546,1066.21460111103,0
935,45783.15475257111,63.885043743066504,7492.90982010653,0
936,62887.762666214294,42.8418413973413,6849.48422314614,0
937,51088.2107820362,52.0858715916984,9097.112036065171,0
938,66217.9448455572,19.0816236077808,745.076094530662,0
939,62799.7506107204,35.3614920396358,6752.58607130953,0
940,45789.4875248894,36.298051288351395,4545.15745895782,0
941,59727.4059941992,50.24148795474321,5203.32518145625,0
942,35513.5895474814,60.807017668150394,6983.36074103902,0
943,29178.977587726,63.930734686087796,1664.3860619101802,0
944,67501.69224571441,49.6374590154737,7589.759990371129,0
945,66255.02952840179,28.9600249473006,7475.21228234162,0
946,63558.8640859351,36.3568546553142,9282.92773534658,0
947,63441.7123557068,18.6712893769145,3119.4126781587297,0
948,64983.154244255304,27.291971609462102,9109.774341958058,1
949,56946.64593786,55.4090137514286,11175.8410699241,0
950,52349.8724610545,35.5224991776049,5181.84850071794,0
951,31473.458784166698,27.993409112561498,797.34597206237,0
952,59267.339196521796,34.9126990740187,5085.311918671479,0
953,66809.1732473113,31.054548121523105,1316.1871277160499,0
954,48083.311545196906,39.1573059842922,9193.09526352272,0
955,20629.3472950347,28.3068615505472,3310.41011772524,1
956,25363.331059925298,31.390791157260498,3946.0014470861206,1
957,28873.674168717098,62.3285863017663,2224.46976521287,0
958,41430.8552560396,33.6895613595843,5719.2781159757205,1
959,53612.1312342584,23.282966454979,5976.89656826076,0
960,51555.7402558625,57.2635917728767,9217.6886691734,0
961,46564.3788967282,50.6512996880338,599.8303239514551,0
962,61200.4274781793,19.2277783197351,406.85186115617205,0
963,29307.3207652196,61.1649569645524,481.84269711988503,0
964,67687.1830760501,20.8043047981337,10506.3280331645,1
965,52565.065741073304,55.69652934977779,372.974253343653,0
966,52920.148014091,20.9909665295854,9521.769942117131,1
967,34981.3678348437,23.4877088945359,5502.73603087282,1
968,65210.83709551019,27.5284397248179,12607.951664106298,1
969,60016.07961254191,54.3172402922064,2857.0074135476398,0
970,23066.964680328998,33.0913530015387,1933.35356770978,0
971,52603.878644295,43.8954665251076,2043.08955289918,0
972,20111.3632577471,53.495394564233706,1745.3719220870998,0
973,32759.7002778202,43.8804593579844,5211.32562979067,0
974,30578.020161483397,55.3661617422476,3010.3502403137395,0
975,21211.5893885493,32.6511982483789,931.781052200198,0
976,53746.326575055704,29.350288588088002,9534.660206225592,1
977,45214.109220542,18.2999803973362,1779.72773531897,0
978,58465.0496998802,20.1268885387108,11417.0600895208,1
979,54422.9734851979,58.5713950437494,444.613776925989,0
980,62842.0643904246,62.19707881892101,107.597231536379,0
981,53005.13229332861,45.6872204705141,2539.33674893338,0
982,40749.028178397595,26.854012909811,6207.18616502598,1
983,49804.4108320028,20.039864229969698,7235.19471689825,1
984,37277.2461199202,26.6331468173303,6289.25607587104,1
985,46883.2065397874,30.3998898901045,6342.56790924236,1
986,31763.3691988885,35.602517284918605,3489.40412162135,0
987,61013.1815820932,24.707618969492604,1791.54296221375,0
988,41285.358897876,22.9110705880448,532.100255807783,0
989,39133.891863748395,21.603231470100603,433.458417926463,0
990,62171.8025580049,24.2437830967829,1035.46249645863,0
991,53638.6459530331,44.0273743555881,109.478853603893,0
992,49264.584893826395,58.1195471086539,3051.57426672854,0
993,63114.49698871,48.3510828255676,11890.7571906353,0
994,58165.506219957,45.7291535651311,4155.72376708707,0
995,43029.8032634892,27.2101574214175,6894.16538143413,1
996,21593.6226584017,51.548922783695204,458.093724368234,0
997,49104.7682403587,35.538517334964105,9452.2179473418,0
998,65776.2324134819,39.7981913359836,2805.8637447174797,0
999,36192.1494523995,21.402402616106,7236.173930254241,1
1000,62165.8611856401,19.6025430983864,4739.94895405831,0
1001,50793.355719652005,41.6018864475191,421.640379591623,0
